idade,profissao,estado_civil,educacao,tem_inadimplencia,saldo_anual,emprestimo_habitacional,emprestimo_pessoal,tipo_contato,dia,mes,duracao_segundos,num_contatos_campanha,dias_desde_ultimo_contato,contatos_anteriores,resultado_campanha_anterior,assinou_deposito
39,operario,casado,medio,nao,860,sim,nao,celular,8,mai,312,1,-1,0,desconhecido,nao
44,tecnico,casado,medio,nao,227,sim,sim,celular,8,mai,364,1,262,2,falha,nao
48,servicos,divorciado,medio,nao,62,sim,nao,celular,8,mai,561,1,-1,0,desconhecido,nao
33,gerencia,divorciado,superior,nao,0,sim,nao,celular,8,mai,212,2,-1,0,desconhecido,nao
48,administrativo,casado,medio,nao,1131,nao,sim,celular,8,mai,49,1,-1,0,desconhecido,nao
35,gerencia,solteiro,superior,nao,642,nao,nao,celular,8,mai,278,1,-1,0,desconhecido,nao
31,gerencia,solteiro,medio,nao,1090,sim,nao,celular,8,mai,50,1,303,1,falha,nao
53,tecnico,casado,desconhecido,nao,253,sim,nao,celular,8,mai,763,1,-1,0,desconhecido,nao
51,operario,divorciado,medio,nao,203,sim,nao,celular,8,mai,134,1,170,5,falha,nao
45,servicos,casado,medio,nao,972,sim,nao,celular,8,mai,343,1,282,3,falha,nao
43,servicos,casado,medio,nao,177,sim,nao,celular,8,mai,120,1,-1,0,desconhecido,nao
38,administrativo,divorciado,medio,nao,258,sim,nao,celular,8,mai,191,1,-1,0,desconhecido,nao
41,aposentado,solteiro,fundamental,nao,0,nao,nao,celular,8,mai,239,1,368,2,falha,nao
29,tecnico,solteiro,medio,nao,156,sim,nao,celular,8,mai,111,4,347,3,outro,nao
37,operario,solteiro,medio,nao,180,sim,nao,celular,8,mai,114,2,-1,0,desconhecido,nao
50,tecnico,casado,desconhecido,nao,-287,sim,nao,celular,8,mai,92,1,347,1,falha,nao
49,servicos,solteiro,medio,nao,1884,sim,nao,celular,8,mai,43,1,-1,0,desconhecido,nao
42,gerencia,casado,superior,nao,0,sim,nao,celular,8,mai,88,1,360,1,falha,nao
52,operario,casado,desconhecido,nao,33,nao,nao,telefone,8,mai,301,1,-1,0,desconhecido,nao
33,operario,solteiro,medio,nao,1925,sim,nao,celular,8,mai,87,2,67,2,falha,nao
29,tecnico,casado,medio,nao,1599,sim,nao,celular,8,mai,36,1,-1,0,desconhecido,nao
40,autonomo,divorciado,superior,nao,4647,sim,nao,telefone,8,mai,330,2,-1,0,desconhecido,nao
38,operario,solteiro,medio,nao,238,sim,nao,celular,8,mai,86,1,366,2,falha,nao
58,gerencia,casado,superior,nao,541,sim,nao,celular,8,mai,98,1,-1,0,desconhecido,nao
36,servicos,casado,medio,nao,138,sim,nao,celular,8,mai,39,3,-1,0,desconhecido,nao
32,operario,casado,medio,nao,0,sim,nao,celular,8,mai,80,2,-1,0,desconhecido,nao
28,administrativo,solteiro,medio,nao,-281,sim,nao,celular,8,mai,144,4,340,4,outro,nao
36,operario,casado,medio,nao,0,sim,nao,telefone,8,mai,91,2,170,2,falha,nao
37,operario,casado,medio,nao,3653,sim,nao,celular,8,mai,525,1,-1,0,desconhecido,nao
46,gerencia,casado,medio,nao,1098,nao,nao,celular,8,mai,99,3,343,3,outro,nao
39,operario,casado,medio,nao,-196,sim,nao,celular,8,mai,127,2,-1,0,desconhecido,nao
32,operario,casado,medio,nao,333,sim,nao,celular,8,mai,501,2,-1,0,desconhecido,sim
44,administrativo,casado,medio,sim,-204,sim,nao,celular,8,mai,105,1,347,2,falha,nao
44,operario,casado,medio,nao,1343,sim,sim,celular,8,mai,414,2,287,2,falha,nao
46,operario,solteiro,medio,nao,-100,sim,nao,celular,8,mai,445,2,303,1,falha,nao
37,operario,casado,fundamental,nao,403,sim,nao,celular,8,mai,318,2,338,1,sucesso,nao
29,gerencia,solteiro,superior,nao,3041,sim,nao,celular,8,mai,606,3,-1,0,desconhecido,sim
28,operario,solteiro,medio,nao,0,sim,nao,celular,8,mai,191,3,-1,0,desconhecido,nao
39,administrativo,casado,fundamental,nao,444,sim,nao,celular,8,mai,374,2,-1,0,desconhecido,nao
47,tecnico,casado,fundamental,nao,1280,nao,nao,celular,8,mai,51,1,-1,0,desconhecido,nao
29,operario,solteiro,medio,nao,234,sim,nao,celular,8,mai,139,1,345,1,outro,nao
35,operario,solteiro,medio,nao,0,sim,nao,celular,8,mai,237,1,368,1,outro,nao
33,gerencia,casado,superior,nao,113,sim,nao,celular,8,mai,145,2,172,13,outro,nao
34,tecnico,divorciado,medio,nao,136,sim,nao,celular,8,mai,136,2,-1,0,desconhecido,nao
40,domestica,solteiro,fundamental,nao,109,sim,nao,celular,8,mai,308,1,367,3,falha,nao
37,gerencia,casado,superior,nao,6815,sim,nao,celular,8,mai,92,2,172,2,outro,nao
36,gerencia,solteiro,medio,nao,278,nao,nao,celular,8,mai,1243,2,-1,0,desconhecido,nao
36,servicos,casado,superior,nao,0,sim,nao,celular,8,mai,52,1,-1,0,desconhecido,nao
35,servicos,casado,medio,nao,70,sim,sim,celular,8,mai,197,1,350,4,falha,nao
28,estudante,solteiro,medio,nao,231,sim,nao,celular,8,mai,55,1,-1,0,desconhecido,nao
42,gerencia,casado,superior,nao,4,sim,nao,celular,8,mai,579,2,295,1,sucesso,sim
41,servicos,divorciado,medio,nao,-170,sim,nao,celular,8,mai,125,1,-1,0,desconhecido,nao
49,tecnico,divorciado,medio,nao,95,sim,nao,celular,8,mai,90,1,-1,0,desconhecido,nao
43,autonomo,casado,medio,nao,0,sim,nao,celular,8,mai,131,1,-1,0,desconhecido,nao
41,operario,casado,fundamental,nao,0,sim,nao,celular,8,mai,171,1,368,1,falha,nao
52,operario,casado,medio,nao,372,sim,nao,celular,8,mai,478,1,-1,0,desconhecido,nao
47,servicos,casado,medio,nao,759,sim,nao,telefone,8,mai,75,1,323,2,falha,nao
46,operario,solteiro,medio,nao,0,sim,nao,celular,8,mai,120,2,-1,0,desconhecido,nao
37,operario,divorciado,medio,nao,638,sim,nao,celular,8,mai,326,1,326,2,sucesso,nao
47,operario,divorciado,fundamental,nao,603,sim,sim,celular,8,mai,1080,1,-1,0,desconhecido,sim
30,tecnico,divorciado,superior,nao,33,sim,nao,celular,8,mai,87,3,-1,0,desconhecido,nao
41,empreendedor,casado,superior,nao,10,sim,nao,celular,8,mai,196,2,172,2,outro,nao
45,tecnico,casado,medio,nao,0,nao,nao,celular,8,mai,166,1,340,1,falha,nao
52,servicos,casado,medio,nao,774,sim,nao,celular,8,mai,159,1,-1,0,desconhecido,nao
37,gerencia,solteiro,superior,nao,331,sim,nao,celular,8,mai,94,3,-1,0,desconhecido,nao
36,gerencia,casado,superior,nao,0,sim,nao,celular,8,mai,308,3,-1,0,desconhecido,sim
33,administrativo,divorciado,medio,nao,294,sim,nao,celular,8,mai,763,1,-1,0,desconhecido,sim
43,servicos,casado,fundamental,nao,574,sim,nao,celular,8,mai,140,1,-1,0,desconhecido,nao
26,gerencia,solteiro,superior,nao,962,sim,nao,celular,8,mai,132,1,-1,0,desconhecido,nao
42,administrativo,casado,medio,nao,3279,sim,nao,celular,8,mai,261,1,344,1,falha,nao
37,tecnico,casado,desconhecido,nao,88,sim,sim,celular,8,mai,66,1,308,2,falha,nao
33,administrativo,solteiro,superior,nao,1,sim,nao,celular,8,mai,56,1,-1,0,desconhecido,nao
41,tecnico,divorciado,medio,nao,106,sim,sim,celular,8,mai,197,2,-1,0,desconhecido,nao
37,aposentado,casado,medio,nao,71,nao,sim,celular,8,mai,254,1,-1,0,desconhecido,nao
45,operario,casado,medio,nao,247,sim,nao,celular,8,mai,157,1,-1,0,desconhecido,nao
41,servicos,casado,medio,nao,1717,sim,nao,celular,8,mai,520,2,343,3,outro,nao
32,operario,casado,medio,nao,356,sim,nao,celular,8,mai,451,3,-1,0,desconhecido,nao
43,tecnico,casado,medio,nao,0,nao,sim,celular,8,mai,9,2,172,5,falha,nao
52,operario,casado,medio,nao,26,sim,nao,celular,8,mai,191,2,368,1,falha,nao
49,servicos,casado,desconhecido,nao,1499,sim,nao,celular,8,mai,87,1,-1,0,desconhecido,nao
50,operario,casado,medio,nao,-26,sim,nao,celular,8,mai,301,2,-1,0,desconhecido,nao
57,gerencia,casado,superior,nao,830,sim,sim,celular,8,mai,662,1,367,1,sucesso,sim
49,operario,casado,medio,nao,863,sim,sim,telefone,8,mai,101,1,-1,0,desconhecido,nao
34,tecnico,solteiro,medio,nao,268,sim,nao,celular,8,mai,248,1,343,9,falha,nao
46,empreendedor,casado,medio,nao,245,sim,nao,celular,8,mai,78,1,359,3,falha,nao
42,operario,casado,fundamental,nao,258,sim,nao,celular,8,mai,18,1,366,1,falha,nao
53,operario,casado,medio,sim,20,sim,nao,celular,8,mai,273,1,-1,0,desconhecido,nao
32,operario,casado,fundamental,nao,0,sim,sim,celular,8,mai,82,2,361,4,falha,nao
50,gerencia,solteiro,superior,nao,709,sim,nao,celular,8,mai,207,1,-1,0,desconhecido,nao
54,aposentado,divorciado,medio,nao,1483,sim,sim,celular,8,mai,53,2,-1,0,desconhecido,nao
36,tecnico,solteiro,superior,nao,962,sim,nao,celular,8,mai,568,1,-1,0,desconhecido,sim
34,gerencia,solteiro,superior,nao,90,sim,nao,celular,8,mai,67,3,-1,0,desconhecido,nao
48,servicos,casado,medio,nao,1291,sim,nao,celular,8,mai,255,2,-1,0,desconhecido,nao
39,operario,casado,medio,nao,576,sim,nao,celular,8,mai,212,1,-1,0,desconhecido,nao
46,tecnico,divorciado,medio,nao,0,sim,sim,celular,8,mai,306,1,262,1,outro,nao
43,servicos,solteiro,medio,nao,66,sim,nao,celular,8,mai,198,1,-1,0,desconhecido,nao
40,administrativo,solteiro,fundamental,nao,1970,nao,nao,celular,8,mai,579,1,-1,0,desconhecido,nao
42,gerencia,casado,superior,nao,-1,sim,sim,telefone,8,mai,185,1,-1,0,desconhecido,nao
53,servicos,casado,medio,nao,125,sim,nao,celular,8,mai,176,1,-1,0,desconhecido,nao
53,tecnico,solteiro,superior,nao,185,sim,nao,celular,8,mai,1448,2,-1,0,desconhecido,sim
50,empreendedor,casado,fundamental,nao,300,sim,nao,celular,8,mai,99,1,339,2,outro,nao
40,tecnico,solteiro,medio,nao,287,sim,nao,celular,8,mai,69,1,298,3,falha,nao
43,servicos,divorciado,medio,nao,313,sim,nao,celular,8,mai,155,2,-1,0,desconhecido,nao
34,tecnico,divorciado,medio,nao,49,nao,nao,celular,8,mai,142,1,-1,0,desconhecido,nao
33,gerencia,solteiro,superior,nao,9449,sim,nao,celular,8,mai,428,1,-1,0,desconhecido,nao
56,gerencia,casado,superior,nao,935,sim,nao,celular,8,mai,209,2,172,1,falha,nao
56,operario,divorciado,fundamental,nao,-9,sim,sim,celular,8,mai,728,1,-1,0,desconhecido,sim
36,operario,casado,medio,nao,0,sim,nao,celular,8,mai,171,1,172,3,falha,nao
36,gerencia,solteiro,superior,nao,1531,sim,nao,celular,8,mai,81,3,170,1,falha,nao
40,gerencia,solteiro,superior,nao,-222,sim,nao,celular,8,mai,291,1,337,1,falha,nao
40,operario,casado,medio,nao,280,sim,nao,celular,8,mai,435,2,340,3,falha,nao
40,servicos,casado,desconhecido,nao,-516,sim,nao,celular,8,mai,272,1,364,2,falha,nao
36,operario,casado,medio,nao,535,sim,nao,celular,8,mai,121,1,343,3,falha,nao
44,administrativo,solteiro,medio,nao,89,sim,sim,celular,8,mai,164,1,-1,0,desconhecido,nao
42,autonomo,divorciado,superior,nao,216,sim,nao,celular,8,mai,144,3,-1,0,desconhecido,nao
26,administrativo,solteiro,medio,nao,0,sim,nao,celular,8,mai,339,1,66,3,outro,nao
45,administrativo,casado,desconhecido,nao,-299,sim,nao,celular,8,mai,154,2,350,1,falha,nao
39,tecnico,solteiro,medio,nao,1685,sim,nao,celular,8,mai,319,1,368,1,falha,nao
49,operario,casado,medio,nao,-202,sim,sim,celular,8,mai,608,2,170,5,falha,nao
46,administrativo,divorciado,medio,nao,-637,sim,nao,celular,8,mai,218,1,172,1,falha,nao
33,administrativo,divorciado,superior,nao,891,nao,nao,celular,8,mai,398,2,-1,0,desconhecido,sim
38,autonomo,casado,fundamental,nao,215,sim,nao,celular,8,mai,124,2,353,1,outro,nao
43,operario,casado,fundamental,nao,361,sim,nao,celular,8,mai,87,2,-1,0,desconhecido,nao
37,servicos,casado,medio,nao,3429,sim,sim,celular,8,mai,151,4,171,11,outro,nao
43,operario,casado,medio,nao,917,sim,nao,celular,8,mai,87,2,-1,0,desconhecido,nao
39,gerencia,solteiro,superior,nao,1143,sim,nao,celular,8,mai,89,6,-1,0,desconhecido,nao
40,administrativo,casado,medio,nao,-54,sim,nao,celular,8,mai,183,1,-1,0,desconhecido,nao
35,servicos,casado,medio,sim,-182,sim,nao,celular,8,mai,270,2,-1,0,desconhecido,nao
52,tecnico,casado,medio,nao,337,sim,nao,celular,8,mai,247,1,261,4,falha,nao
59,administrativo,casado,medio,nao,-198,sim,sim,celular,8,mai,206,1,-1,0,desconhecido,nao
48,administrativo,casado,desconhecido,nao,0,sim,nao,celular,8,mai,85,1,168,2,falha,nao
34,operario,casado,medio,nao,0,sim,nao,celular,8,mai,325,1,170,2,falha,nao
37,administrativo,casado,medio,nao,1314,sim,nao,celular,8,mai,682,2,85,7,sucesso,nao
46,gerencia,casado,superior,nao,740,sim,nao,celular,8,mai,462,1,359,2,falha,nao
32,operario,solteiro,medio,nao,2696,sim,nao,celular,8,mai,238,6,169,3,falha,nao
34,domestica,casado,medio,nao,4,sim,nao,celular,8,mai,81,2,-1,0,desconhecido,nao
56,operario,casado,medio,nao,68,sim,nao,celular,8,mai,68,5,-1,0,desconhecido,nao
30,administrativo,casado,medio,nao,518,sim,nao,celular,8,mai,127,1,-1,0,desconhecido,nao
28,servicos,solteiro,medio,nao,430,sim,nao,celular,8,mai,158,2,350,2,falha,nao
46,operario,casado,medio,nao,0,sim,nao,celular,8,mai,264,2,-1,0,desconhecido,nao
44,tecnico,solteiro,medio,nao,293,sim,nao,celular,8,mai,345,2,358,1,falha,nao
36,operario,casado,medio,nao,0,sim,nao,celular,8,mai,254,2,361,8,outro,nao
33,tecnico,casado,superior,nao,565,sim,nao,celular,8,mai,77,2,-1,0,desconhecido,nao
46,operario,casado,medio,nao,-70,sim,nao,celular,8,mai,219,2,-1,0,desconhecido,nao
34,tecnico,solteiro,medio,nao,1866,nao,nao,celular,8,mai,134,3,185,1,falha,nao
38,administrativo,casado,medio,nao,0,sim,nao,celular,8,mai,175,2,-1,0,desconhecido,nao
39,servicos,casado,medio,nao,800,sim,nao,celular,8,mai,241,2,-1,0,desconhecido,nao
41,servicos,divorciado,medio,nao,787,sim,nao,celular,8,mai,297,2,-1,0,desconhecido,nao
41,desempregado,solteiro,medio,nao,75,sim,nao,celular,8,mai,103,2,344,1,falha,nao
50,gerencia,divorciado,superior,nao,356,nao,nao,celular,8,mai,198,2,358,5,outro,nao
39,operario,casado,fundamental,nao,1433,sim,nao,celular,8,mai,182,2,366,1,outro,nao
30,servicos,solteiro,medio,nao,268,sim,nao,celular,8,mai,226,5,-1,0,desconhecido,nao
39,tecnico,divorciado,superior,nao,665,sim,nao,celular,8,mai,133,8,-1,0,desconhecido,nao
55,tecnico,solteiro,superior,nao,-703,sim,nao,celular,8,mai,123,3,-1,0,desconhecido,nao
37,gerencia,solteiro,superior,nao,4543,sim,nao,celular,8,mai,137,1,340,5,falha,nao
46,servicos,divorciado,medio,nao,355,sim,nao,celular,8,mai,122,2,338,8,outro,nao
41,gerencia,casado,superior,nao,-370,sim,nao,celular,8,mai,233,2,-1,0,desconhecido,nao
31,estudante,solteiro,superior,nao,25,sim,nao,celular,8,mai,85,2,368,2,falha,nao
38,gerencia,divorciado,desconhecido,nao,488,sim,nao,celular,8,mai,238,6,-1,0,desconhecido,nao
39,administrativo,casado,medio,nao,170,sim,nao,celular,8,mai,408,2,-1,0,desconhecido,nao
44,administrativo,casado,medio,nao,1248,sim,sim,celular,8,mai,428,3,-1,0,desconhecido,nao
35,operario,solteiro,medio,nao,3507,sim,nao,celular,8,mai,422,2,-1,0,desconhecido,nao
34,autonomo,solteiro,superior,nao,589,sim,nao,telefone,8,mai,44,4,367,1,outro,nao
36,tecnico,solteiro,superior,nao,251,sim,nao,celular,8,mai,91,4,-1,0,desconhecido,nao
58,aposentado,divorciado,medio,nao,-808,sim,nao,celular,8,mai,75,4,-1,0,desconhecido,nao
31,operario,divorciado,fundamental,nao,1,sim,nao,celular,8,mai,36,5,336,9,falha,nao
44,gerencia,casado,medio,nao,438,sim,nao,telefone,8,mai,37,3,303,1,falha,nao
41,administrativo,casado,medio,nao,549,sim,nao,celular,8,mai,326,4,-1,0,desconhecido,nao
36,domestica,casado,medio,nao,409,sim,nao,celular,8,mai,104,2,-1,0,desconhecido,nao
38,tecnico,divorciado,medio,nao,566,sim,nao,celular,8,mai,44,2,275,2,falha,nao
35,administrativo,solteiro,medio,nao,0,sim,nao,celular,8,mai,376,3,-1,0,desconhecido,nao
57,tecnico,divorciado,fundamental,nao,13,sim,nao,celular,8,mai,323,2,368,2,falha,nao
34,servicos,divorciado,superior,nao,800,sim,sim,celular,8,mai,309,2,-1,0,desconhecido,nao
34,operario,solteiro,medio,nao,551,sim,nao,celular,8,mai,347,2,-1,0,desconhecido,nao
59,gerencia,casado,fundamental,nao,0,sim,nao,celular,8,mai,130,1,-1,0,desconhecido,nao
39,gerencia,divorciado,fundamental,nao,516,sim,nao,celular,8,mai,207,2,-1,0,desconhecido,nao
27,administrativo,solteiro,medio,nao,3,sim,nao,celular,8,mai,346,2,-1,0,desconhecido,nao
31,operario,divorciado,medio,nao,-209,sim,nao,celular,8,mai,154,3,367,2,falha,nao
32,operario,solteiro,medio,nao,541,sim,nao,celular,8,mai,202,2,-1,0,desconhecido,nao
55,gerencia,divorciado,superior,nao,481,sim,nao,telefone,8,mai,147,2,298,3,falha,nao
41,administrativo,casado,medio,nao,752,nao,sim,celular,8,mai,86,4,-1,0,desconhecido,nao
39,servicos,casado,medio,nao,0,sim,nao,celular,8,mai,503,1,-1,0,desconhecido,nao
41,gerencia,casado,medio,nao,41,sim,nao,celular,8,mai,177,2,364,6,outro,nao
48,administrativo,casado,medio,nao,257,sim,nao,telefone,8,mai,186,4,358,11,falha,nao
52,operario,casado,fundamental,nao,1705,nao,nao,celular,8,mai,334,3,-1,0,desconhecido,nao
31,servicos,casado,medio,nao,0,sim,nao,celular,8,mai,274,2,-1,0,desconhecido,nao
53,administrativo,casado,medio,nao,4493,nao,nao,celular,8,mai,286,2,168,3,falha,nao
38,administrativo,casado,medio,nao,981,sim,sim,celular,8,mai,134,2,-1,0,desconhecido,nao
36,tecnico,divorciado,medio,nao,515,sim,sim,celular,8,mai,104,4,252,3,falha,nao
39,servicos,casado,medio,nao,-762,sim,sim,celular,8,mai,40,6,343,2,falha,nao
43,autonomo,casado,medio,nao,56,sim,nao,celular,8,mai,612,3,-1,0,desconhecido,nao
50,gerencia,casado,superior,nao,-470,sim,nao,celular,8,mai,506,2,170,3,falha,nao
56,operario,solteiro,fundamental,nao,39,sim,nao,telefone,8,mai,191,2,347,5,falha,nao
31,domestica,solteiro,medio,nao,49,sim,nao,celular,8,mai,187,3,360,2,falha,nao
41,tecnico,casado,medio,nao,2576,sim,sim,celular,8,mai,296,5,361,11,falha,nao
31,servicos,casado,fundamental,nao,11,sim,nao,celular,8,mai,174,2,-1,0,desconhecido,nao
52,operario,casado,fundamental,nao,863,nao,nao,celular,8,mai,224,2,170,3,falha,nao
48,tecnico,casado,superior,nao,443,sim,nao,celular,8,mai,235,2,-1,0,desconhecido,nao
45,gerencia,divorciado,superior,nao,2237,sim,nao,celular,8,mai,128,3,322,2,falha,nao
42,administrativo,casado,medio,nao,3104,nao,nao,celular,8,mai,144,2,-1,0,desconhecido,nao
40,operario,casado,medio,nao,498,sim,nao,celular,8,mai,55,2,298,4,falha,nao
59,aposentado,casado,superior,nao,148,sim,sim,celular,8,mai,685,2,366,1,outro,sim
47,aposentado,casado,fundamental,nao,1374,nao,sim,telefone,8,mai,479,2,359,3,falha,sim
34,tecnico,casado,superior,nao,116,nao,nao,celular,8,mai,413,2,-1,0,desconhecido,nao
24,servicos,solteiro,medio,nao,281,sim,nao,celular,8,mai,211,2,337,3,outro,nao
51,gerencia,casado,superior,nao,257,sim,nao,celular,8,mai,129,2,-1,0,desconhecido,nao
38,gerencia,divorciado,superior,nao,637,sim,nao,celular,8,mai,295,2,343,1,outro,nao
28,operario,solteiro,fundamental,nao,16,sim,nao,celular,8,mai,217,7,-1,0,desconhecido,nao
43,operario,casado,medio,nao,490,sim,nao,celular,8,mai,216,2,368,2,falha,nao
36,tecnico,casado,medio,nao,23,sim,nao,celular,8,mai,152,2,347,1,falha,nao
35,estudante,casado,superior,nao,387,sim,nao,celular,8,mai,1024,3,347,3,falha,sim
34,operario,casado,fundamental,nao,174,sim,nao,celular,8,mai,405,3,-1,0,desconhecido,nao
30,operario,casado,medio,nao,23,sim,nao,celular,8,mai,129,2,359,4,falha,nao
42,gerencia,casado,superior,nao,-556,sim,sim,celular,8,mai,682,3,347,3,falha,sim
40,servicos,casado,fundamental,nao,170,sim,sim,celular,8,mai,361,3,-1,0,desconhecido,nao
51,operario,casado,medio,nao,1022,sim,nao,celular,8,mai,311,3,-1,0,desconhecido,nao
50,servicos,divorciado,medio,nao,81,nao,nao,celular,8,mai,746,2,-1,0,desconhecido,nao
37,servicos,solteiro,medio,nao,393,sim,nao,celular,8,mai,348,4,350,2,outro,nao
39,administrativo,casado,medio,nao,0,sim,nao,telefone,8,mai,283,3,296,5,falha,nao
36,operario,casado,fundamental,nao,0,sim,nao,celular,8,mai,108,2,367,2,falha,nao
38,operario,casado,fundamental,nao,0,sim,nao,celular,8,mai,583,2,-1,0,desconhecido,nao
32,operario,casado,medio,nao,95,sim,nao,telefone,8,mai,265,4,337,2,falha,nao
34,administrativo,casado,medio,nao,471,sim,nao,celular,8,mai,146,3,340,2,falha,nao
43,operario,casado,fundamental,nao,60,nao,nao,celular,8,mai,487,2,367,2,outro,nao
40,autonomo,casado,medio,nao,1270,sim,nao,celular,8,mai,1049,2,-1,0,desconhecido,nao
52,gerencia,solteiro,superior,nao,824,nao,nao,celular,8,mai,466,1,354,2,falha,nao
34,autonomo,solteiro,superior,nao,366,sim,nao,celular,8,mai,348,4,-1,0,desconhecido,nao
36,operario,casado,medio,nao,153,sim,nao,celular,8,mai,263,1,171,2,falha,nao
38,operario,casado,medio,nao,395,sim,nao,celular,8,mai,83,1,367,2,falha,nao
44,tecnico,solteiro,medio,nao,140,sim,nao,celular,8,mai,324,2,268,2,falha,nao
48,operario,casado,fundamental,nao,1778,sim,nao,telefone,8,mai,267,3,-1,0,desconhecido,nao
39,servicos,casado,fundamental,nao,324,sim,nao,celular,8,mai,340,2,312,4,falha,nao
41,operario,casado,medio,nao,211,sim,nao,telefone,8,mai,546,3,368,4,falha,nao
44,tecnico,divorciado,medio,nao,177,sim,nao,celular,8,mai,364,1,365,3,falha,nao
55,operario,casado,medio,nao,1569,sim,nao,celular,8,mai,156,4,-1,0,desconhecido,nao
42,gerencia,casado,medio,nao,3018,sim,nao,celular,8,mai,288,3,172,2,falha,nao
34,servicos,casado,medio,nao,-85,sim,nao,celular,8,mai,129,4,-1,0,desconhecido,nao
26,administrativo,casado,medio,nao,354,sim,nao,celular,8,mai,282,5,347,5,outro,nao
36,tecnico,casado,medio,nao,-355,sim,nao,celular,8,mai,89,1,-1,0,desconhecido,nao
36,desempregado,casado,fundamental,nao,771,sim,nao,celular,8,mai,152,1,-1,0,desconhecido,nao
36,operario,casado,medio,nao,55,sim,nao,celular,8,mai,323,1,-1,0,desconhecido,nao
54,operario,casado,fundamental,nao,428,sim,nao,celular,8,mai,311,1,-1,0,desconhecido,nao
50,operario,solteiro,fundamental,nao,496,sim,nao,celular,8,mai,108,1,-1,0,desconhecido,nao
49,aposentado,casado,medio,nao,993,sim,sim,celular,8,mai,199,1,301,2,outro,nao
33,operario,casado,fundamental,nao,139,sim,nao,celular,8,mai,548,1,-1,0,desconhecido,nao
39,operario,casado,medio,nao,-405,sim,nao,celular,8,mai,177,1,-1,0,desconhecido,nao
29,gerencia,solteiro,superior,nao,572,sim,nao,telefone,8,mai,72,6,181,1,sucesso,nao
34,operario,casado,fundamental,nao,3,sim,nao,telefone,8,mai,26,1,-1,0,desconhecido,nao
51,servicos,casado,fundamental,nao,314,sim,sim,telefone,8,mai,713,3,-1,0,desconhecido,nao
38,operario,casado,fundamental,nao,1597,nao,nao,telefone,8,mai,15,1,-1,0,desconhecido,nao
38,autonomo,solteiro,superior,nao,1612,sim,nao,celular,8,mai,423,1,-1,0,desconhecido,sim
34,administrativo,divorciado,medio,nao,140,sim,nao,celular,8,mai,81,2,365,1,falha,nao
42,servicos,casado,medio,nao,714,sim,sim,celular,8,mai,211,1,358,5,falha,nao
42,administrativo,divorciado,medio,nao,256,nao,nao,celular,8,mai,322,1,323,1,falha,nao
37,gerencia,solteiro,superior,nao,105,sim,nao,celular,8,mai,349,1,-1,0,desconhecido,nao
30,operario,casado,medio,nao,514,sim,nao,celular,11,mai,102,3,-1,0,desconhecido,nao
