DATA_REGISTRO,PROCEDIMENTO,TIPO_PROPRIEDADE,BAIRRO,SUBTIPO_IMOVEL,VALOR_TRANSACAO,AREA_UTIL_M2,QUARTOS,METRO_MAIS_PROXIMO,SHOPPING_MAIS_PROXIMO,PONTO_REFERENCIA_MAIS_PROXIMO,PROJETO,PRECO_POR_M2,CATEGORIA_TAMANHO,FAIXA_DE_VALOR
2026-01-21,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,3200000.0,277.8,3 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CONDOR GOLF LINKS 18,11519.08,Premium,Alto Padrão
2026-01-21,Delayed Sell,Propriedade Plena (Freehold),Warsan First,Apartamento,525000.0,58.64,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,Olivz Residence,8952.93,Médio,Entrada
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI STUDIO CITY,Apartamento,900000.0,61.6,1 Quarto(s),Dubai Internet City,,Motor City,Azizi Mirage 1,14610.39,Médio,Mercado Médio
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),Muhaisanah First,Apartamento,2300000.0,155.12,2 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,14827.23,Premium,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI HARBOUR,Apartamento,2300000.0,80.85,1 Quarto(s),,,,Palace Beach Residence,28447.74,Médio,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1250000.0,85.23,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,AG TOWER,14666.2,Médio,Mercado Médio
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1650000.0,116.49,2 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,LUMINA VISTA RESIDENCES,14164.31,Spacious,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,791829.0,71.71,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,THE EAST CREST BY METEORA,11042.1,Médio,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,1320000.0,59.64,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera Beachfront,22132.8,Médio,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,2820000.0,231.45,2 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CONDOR GOLF LINKS 18,12184.06,Premium,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,2480000.0,97.16,2 Quarto(s),,,,Sobha Hartland - The Crest,25524.91,Spacious,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),AL FURJAN,Apartamento,1460000.0,113.71,2 Quarto(s),Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,EQUITI ARCADE,12839.68,Spacious,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,2865000.0,89.69,2 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Lime Gardens,31943.36,Spacious,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI WATER CANAL,Apartamento,34000000.0,428.26,3 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,Eden House The Canal,79391.02,Premium,Ultra-Premium
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,1720000.0,142.64,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Grove,12058.33,Premium,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1140000.0,99.51,2 Quarto(s),,,Dubai Cycling Course,TOWN SQUARE SAFI,11456.14,Spacious,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Hotel Rooms,1250000.0,28.45,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,The One at Jumeirah Village Triangle,43936.73,Compacto,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),BARSHA HEIGHTS,Hotel Rooms,1450000.0,57.68,Studio,Dubai Internet City,Mall of the Emirates,Burj Al Arab,SKY CENTRAL,25138.7,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),Al Wasl,Apartamento,3800000.0,107.24,2 Quarto(s),,,,Myrtle,35434.54,Spacious,Ultra-Premium
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1156050.0,47.73,1 Quarto(s),,,,Sobha Hartland - The Crest,24220.62,Médio,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),ARJAN,Apartamento,1650000.0,104.98,2 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Adhara Star,15717.28,Spacious,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1225000.0,84.6,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Phantom,14479.91,Médio,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1535888.0,87.19,2 Quarto(s),,,Dubai Cycling Course,RAWDA APARTMENTS,17615.41,Médio,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1050888.0,61.44,1 Quarto(s),,,Dubai Cycling Course,RAWDA APARTMENTS,17104.3,Médio,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Shop,3152888.0,85.38,Shop,Business Bay Metro Station,Dubai Mall,Downtown Dubai,MARQUISE SQUARE TOWER,36927.71,Médio,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,2997000.0,171.88,2 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,,17436.58,Premium,Alto Padrão
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,4650000.0,117.06,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,THE ADDRESS DUBAI OPERA,39723.22,Spacious,Ultra-Premium
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI STUDIO CITY,Apartamento,750320.0,54.97,1 Quarto(s),Dubai Internet City,,Motor City,Azizi Mirage 1,13649.63,Médio,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,879686.0,40.36,Studio,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,,21795.99,Compacto,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,922830.0,40.36,Studio,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,,22864.97,Compacto,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,986539.0,44.6,Studio,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,,22119.71,Compacto,Mercado Médio
2026-01-22,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,918881.0,40.63,Studio,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,,22615.83,Compacto,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),DUBAI STUDIO CITY,Apartamento,725000.0,56.54,1 Quarto(s),Dubai Internet City,,Motor City,Azizi Mirage 1,12822.78,Médio,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3444372.0,193.92,2 Quarto(s),Creek Metro Station,Dubai Mall,Dubai International Airport,THE DUBAI CREEK RESIDENCES,17761.82,Premium,Alto Padrão
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),AL FURJAN,Apartamento,1850000.0,130.81,2 Quarto(s),Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,AMALIA RESIDENCES,14142.65,Premium,Alto Padrão
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,2730000.0,89.2,2 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Lime Gardens,30605.38,Spacious,Alto Padrão
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),SILICON OASIS,Apartamento,1250000.0,76.59,1 Quarto(s),,,,ALTIA ONE,16320.67,Médio,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),Muhaisanah First,Apartamento,1150000.0,80.25,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,14330.22,Médio,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,1830000.0,76.2,1 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,Marina Living,24015.75,Médio,Alto Padrão
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,2700000.0,117.64,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Creek Vistas Grande,22951.38,Spacious,Alto Padrão
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH GOLF,Apartamento,2200000.0,126.95,2 Quarto(s),Damac Properties,Marina Mall,Sports City Swimming Academy,,17329.66,Premium,Alto Padrão
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),Al Yelayiss 2,Apartamento,970000.0,83.24,1 Quarto(s),,,,HOLLAND GARDENS,11653.05,Médio,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),Al Yelayiss 2,Apartamento,890000.0,57.08,1 Quarto(s),,,,HOLLAND GARDENS,15592.15,Médio,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1386130.0,77.89,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Luma Park Views,17795.99,Médio,Mercado Médio
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),Jumeirah First,Apartamento,5150000.0,157.33,2 Quarto(s),,,,PORT DE LA MER - LE SOLEIL,32733.74,Premium,Ultra-Premium
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),Jumeirah First,Apartamento,2150000.0,74.24,1 Quarto(s),,,,PORT DE LA MER - LE SOLEIL,28960.13,Médio,Alto Padrão
2026-01-23,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1850000.0,64.53,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,WEST FIVE BUSINESS BAY RESIDENCES,28668.84,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,1600060.0,59.85,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera Beachfront,26734.5,Médio,Alto Padrão
2026-01-24,Delayed Sell,Propriedade Plena (Freehold),DUBAI HARBOUR,Apartamento,8600000.0,225.82,4 Quarto(s),,,,Beach Mansion,38083.43,Premium,Ultra-Premium
2026-01-24,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,4500000.0,153.63,3 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Palace Residences - North,29291.15,Premium,Ultra-Premium
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),DUBAI HARBOUR,Apartamento,2475000.0,68.43,1 Quarto(s),,,,Palace Beach Residence,36168.35,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),Um Suqaim Third,Apartamento,2000000.0,69.75,1 Quarto(s),,,,Al Jazi - Madinat Jumeriah Living,28673.84,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,2350000.0,66.44,1 Quarto(s),Palm Jumeirah,Marina Mall,Burj Al Arab,Seven Hotel and Apartments The Palm,35370.26,Médio,Alto Padrão
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),ARJAN,Apartamento,750000.0,40.54,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Avelon Boulevard,18500.25,Compacto,Mercado Médio
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3200000.0,112.33,2 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Grove,28487.49,Spacious,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),Al Yelayiss 2,Apartamento,1625000.0,116.1,2 Quarto(s),,,,HOLLAND GARDENS,13996.55,Spacious,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,2450000.0,111.68,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Waves,21937.68,Spacious,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1330000.0,55.36,1 Quarto(s),,,,Sobha Hartland - The Crest,24024.57,Médio,Mercado Médio
2026-01-02,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,2685000.0,118.25,2 Quarto(s),,,,Sobha Hartland - The Crest,22706.13,Spacious,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),Jumeirah First,Apartamento,8170000.0,213.12,3 Quarto(s),,,,PORT DE LA MER - LE SOLEIL,38335.21,Premium,Ultra-Premium
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI HARBOUR,Apartamento,2800000.0,79.61,1 Quarto(s),,,,Palace Beach Residence,35171.46,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1500000.0,84.47,2 Quarto(s),,,Dubai Cycling Course,ASCOT RESIDENCES,17757.78,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,3730000.0,141.05,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,Grande,26444.52,Premium,Ultra-Premium
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1920000.0,74.64,2 Quarto(s),,,,Sobha Hartland - The Crest,25723.47,Médio,Alto Padrão
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Hotel Rooms,369000.0,8.11,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SKY BAY HOTEL,45499.38,Compacto,Entrada
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,3649888.0,145.28,2 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,ACACIA AT PARK HEIGHTS,25123.13,Premium,Ultra-Premium
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),EMAAR SOUTH,Apartamento,1050000.0,142.62,3 Quarto(s),,,Al Makhtoum International Airport,Golf Views,7362.22,Premium,Mercado Médio
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1400000.0,77.09,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,NOBLES,18160.59,Médio,Mercado Médio
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,1335148.0,74.45,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CONDOR GOLF LINKS 18,17933.49,Médio,Mercado Médio
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,196170.0,36.45,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,AMAL TOWER,5381.89,Compacto,Entrada
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,195955.0,36.41,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,AMAL TOWER,5381.9,Compacto,Entrada
2026-01-26,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,6725000.0,179.09,2 Quarto(s),Creek Metro Station,Dubai Mall,Downtown Dubai,Kempinski Residences The Creek,37550.95,Premium,Ultra-Premium
2026-01-28,Delayed Sell,Propriedade Plena (Freehold),ARJAN,Apartamento,1056000.0,79.39,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Avelon Boulevard,13301.42,Médio,Mercado Médio
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),LIVING LEGENDS,Apartamento,850000.0,79.49,1 Quarto(s),,,Global Village,LIVING LEGENDS PHASE 5,10693.17,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,3400000.0,103.19,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,ACT ONE | ACT TWO,32948.93,Spacious,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3100000.0,104.33,2 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Palace Residences - North,29713.41,Spacious,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Hotel Rooms,1000088.0,70.32,2 Quarto(s),Damac Properties,Marina Mall,Sports City Swimming Academy,The Community,14221.96,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1310000.0,53.21,1 Quarto(s),,,,Sobha Hartland - The Crest,24619.43,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),AL FURJAN,Apartamento,2047610.0,142.54,3 Quarto(s),ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,AZIZI AMBER,14365.16,Premium,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),ARJAN,Apartamento,1360000.0,77.07,2 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,TORINO BY ORO24,17646.3,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),LIWAN,Apartamento,421900.0,74.48,1 Quarto(s),,,IMG World Adventures,Celine By Vision,5664.61,Médio,Entrada
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,1359672.75,57.42,1 Quarto(s),Al Jadaf Metro Station,Dubai Mall,Downtown Dubai,Fawad Azizi Residence,23679.43,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI STUDIO CITY,Apartamento,492000.0,33.01,Studio,Dubai Internet City,,Motor City,Azizi Mirage 1,14904.57,Compacto,Entrada
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),MINA RASHID,Apartamento,1900000.0,66.32,1 Quarto(s),Al Ghubaiba Metro Station,Dubai Mall,Burj Khalifa,Seagate,28648.97,Médio,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3650772.0,146.56,3 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Canopy - Moor,24909.74,Premium,Ultra-Premium
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),Muhaisanah First,Apartamento,1300000.0,93.57,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,13893.34,Spacious,Mercado Médio
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,1125000.0,86.23,2 Quarto(s),,,IMG World Adventures,THE V TOWER,13046.5,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,1741888.0,62.53,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Savanna-Cedar-Mangrove,27856.84,Médio,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,990000.0,37.86,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,The Paragon By IGO,26148.97,Compacto,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),MAJAN,Apartamento,750000.0,44.82,Studio,,,IMG World Adventures,THE HAVEN,16733.6,Compacto,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),TECOM SITE A,Apartamento,5599290.43,212.67,3 Quarto(s),Palm Jumeirah,Marina Mall,Burj Al Arab,,26328.54,Premium,Ultra-Premium
2026-01-06,Delayed Sell,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,2850000.0,118.21,2 Quarto(s),,,,Sobha Hartland - The Crest,24109.64,Spacious,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),BUSINESS BAY,Hotel Rooms,405650.0,8.74,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SKY BAY HOTEL,46413.04,Compacto,Entrada
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,772593.0,35.23,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CONDOR GOLF LINKS 18,21929.97,Compacto,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,763194.0,35.23,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CONDOR GOLF LINKS 18,21663.18,Compacto,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,1590723.0,101.57,2 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CONDOR GOLF LINKS 18,15661.35,Spacious,Alto Padrão
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,1363209.0,68.32,1 Quarto(s),Healthcare City Metro Station,Dubai Mall,Downtown Dubai,,19953.29,Médio,Mercado Médio
2026-01-27,Delayed Sell,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,1605621.0,80.15,1 Quarto(s),Healthcare City Metro Station,Dubai Mall,Downtown Dubai,,20032.7,Médio,Alto Padrão
2026-01-28,Delayed Sell,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,1850000.0,93.67,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera Beachfront,19750.19,Spacious,Alto Padrão
2026-01-28,Delayed Sell,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,1251360.0,48.62,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,AZIZI RIVIERA 65,25737.56,Médio,Mercado Médio
