id_estudante,idade,genero,nivel_educacao,media_horas_sono,horas_tempo_tela,horas_redes_sociais,horas_estudo_por_dia,horas_exercicio_por_semana,bebidas_cafeina_por_dia,nivel_estresse,pontuacao_ansiedade,media_notas,usa_app_sono,sente_esgotado
2593,25,masculino,ensino_medio,7.1,9.3,5.0,5.8,1.9,2,8,6,3.41,nao,sim
2594,22,feminino,graduacao,8.0,2.9,0.9,5.3,2.7,2,6,8,3.61,sim,nao
2595,24,feminino,graduacao,5.8,13.6,9.0,4.9,5.2,0,8,9,2.98,nao,sim
2596,21,feminino,graduacao,6.2,9.6,6.2,5.3,0.0,0,9,7,2.72,nao,sim
2597,20,masculino,graduacao,7.3,7.2,3.9,4.8,0.0,2,7,9,2.87,nao,sim
2598,20,feminino,graduacao,7.7,7.5,4.7,4.4,2.0,0,7,9,3.01,nao,sim
2599,23,masculino,graduacao,8.5,3.0,3.6,3.3,0.6,0,6,4,3.6,nao,nao
2600,15,feminino,ensino_medio,7.6,5.9,4.7,2.8,1.7,2,7,7,2.87,nao,sim
2601,19,masculino,graduacao,7.8,8.6,4.2,4.3,0.0,0,7,6,3.2,nao,sim
2602,17,masculino,graduacao,6.6,5.8,4.7,1.3,0.0,0,8,8,2.97,nao,sim
2603,20,masculino,graduacao,6.7,5.2,2.9,2.6,4.3,3,7,6,3.37,sim,sim
2604,16,masculino,graduacao,8.9,6.5,3.9,2.8,5.3,0,7,8,3.12,nao,sim
2605,20,masculino,ensino_medio,7.0,7.2,4.3,4.4,0.1,1,9,7,3.11,sim,sim
2606,22,feminino,pos_graduacao,9.0,5.2,2.3,3.0,5.4,1,6,8,3.66,nao,nao
2607,21,masculino,ensino_medio,6.5,6.9,6.0,4.5,5.6,1,7,7,2.81,nao,sim
2608,21,feminino,graduacao,6.4,7.4,4.4,3.1,2.6,1,9,10,3.31,nao,sim
2609,18,masculino,ensino_medio,8.2,4.8,4.8,0.5,0.3,2,9,9,3.16,sim,sim
2610,15,masculino,ensino_medio,7.4,4.3,2.6,4.4,4.2,2,6,8,3.28,nao,nao
2611,22,feminino,graduacao,7.1,6.8,1.5,2.4,2.9,3,9,10,3.36,nao,sim
2612,24,masculino,graduacao,7.1,6.6,2.7,1.4,3.8,0,7,9,3.5,sim,sim
2613,15,feminino,graduacao,6.1,5.1,2.2,4.2,3.8,1,8,9,3.23,nao,sim
2614,20,prefere_nao_dizer,graduacao,7.0,7.0,2.8,0.4,5.9,2,8,9,3.51,nao,sim
2615,14,masculino,graduacao,6.8,7.7,4.2,3.2,3.4,4,7,8,3.25,nao,sim
2616,20,feminino,ensino_medio,8.0,4.7,2.0,3.4,1.0,2,6,4,3.87,nao,nao
2617,20,feminino,graduacao,6.7,5.9,2.3,4.5,7.5,4,7,5,2.95,nao,sim
2618,15,masculino,ensino_medio,7.3,6.8,3.6,1.0,4.3,0,7,5,3.27,nao,sim
2619,24,masculino,ensino_medio,7.0,9.3,6.1,3.8,0.0,0,7,6,2.95,sim,sim
2620,20,masculino,graduacao,6.6,7.2,4.1,4.8,7.5,1,5,3,3.35,nao,nao
2621,23,masculino,graduacao,7.1,7.8,3.7,2.3,3.7,1,9,9,3.57,nao,sim
2622,28,feminino,graduacao,8.7,4.5,2.5,2.4,3.4,2,6,6,3.36,nao,nao
2623,18,masculino,ensino_medio,5.7,10.4,6.5,4.3,0.9,1,10,10,2.76,nao,sim
2624,17,masculino,ensino_medio,7.5,4.3,2.2,3.9,1.8,0,6,4,3.08,sim,nao
2625,23,masculino,graduacao,8.3,8.0,2.4,2.4,4.3,4,6,4,4.0,sim,nao
2626,19,masculino,ensino_medio,8.3,6.7,2.6,3.6,0.0,0,7,9,3.42,sim,sim
2627,14,feminino,graduacao,8.2,5.6,2.3,4.8,4.4,0,5,4,3.51,nao,nao
2628,16,masculino,graduacao,8.7,5.4,2.5,1.6,4.2,1,6,6,3.91,nao,nao
2629,22,feminino,pos_graduacao,7.8,7.7,4.5,2.8,0.3,0,8,6,3.16,nao,sim
2630,22,feminino,ensino_medio,8.7,4.5,3.1,5.7,3.8,0,8,9,3.6,nao,sim
2631,21,masculino,graduacao,7.6,5.8,1.1,2.4,3.3,0,7,9,3.54,nao,sim
2632,21,prefere_nao_dizer,graduacao,8.0,3.7,0.3,2.8,2.9,0,5,5,3.82,nao,nao
2633,16,masculino,graduacao,7.6,5.8,4.9,4.7,3.4,4,7,7,3.97,sim,sim
2634,17,feminino,ensino_medio,6.0,7.8,4.4,1.0,2.7,3,8,7,3.05,sim,sim
2635,21,masculino,graduacao,8.0,6.7,4.0,2.6,4.0,1,6,8,3.55,sim,nao
2636,21,masculino,ensino_medio,7.2,3.9,2.2,4.1,3.0,2,9,9,2.67,nao,sim
2637,22,feminino,graduacao,7.8,6.4,5.0,1.8,7.3,2,7,5,2.72,nao,sim
2638,20,prefere_nao_dizer,graduacao,5.8,11.3,5.6,3.7,0.3,2,9,9,2.79,sim,sim
2639,17,feminino,pos_graduacao,8.2,3.5,0.2,2.5,0.0,0,9,9,3.14,sim,sim
2640,17,nao_binario,graduacao,6.7,7.0,2.1,1.1,0.0,0,8,9,2.96,nao,sim
2641,22,feminino,graduacao,5.7,8.7,4.2,0.9,0.0,3,10,10,2.6,nao,sim
2642,24,masculino,ensino_medio,7.9,3.7,1.6,0.5,3.0,4,8,9,3.9,sim,sim
2643,15,feminino,ensino_medio,7.5,5.4,1.9,3.6,1.5,4,6,8,3.61,nao,nao
2644,25,feminino,graduacao,6.5,9.0,4.7,3.2,5.6,3,9,10,3.28,nao,sim
2645,19,masculino,graduacao,8.3,4.5,1.6,1.8,3.6,1,5,5,4.0,nao,nao
2646,22,nao_binario,graduacao,7.5,7.9,4.3,3.9,2.6,2,8,8,2.96,nao,sim
2647,18,feminino,pos_graduacao,6.7,8.1,3.9,3.3,4.1,3,7,8,3.63,sim,sim
2648,20,masculino,graduacao,8.2,4.8,4.5,4.2,2.2,0,8,7,2.75,nao,sim
2649,20,masculino,ensino_medio,7.5,6.5,3.2,3.9,5.4,2,7,7,3.69,nao,sim
2650,17,feminino,graduacao,5.8,11.5,6.8,3.9,0.0,2,9,10,2.64,sim,sim
2651,24,feminino,graduacao,6.3,5.3,2.1,5.0,1.4,0,9,8,3.06,nao,sim
2652,19,masculino,graduacao,7.5,9.5,5.2,3.5,3.2,0,8,10,3.49,nao,sim
2653,22,masculino,ensino_medio,8.3,8.0,2.4,3.4,4.0,0,7,7,3.53,nao,sim
2654,18,feminino,ensino_medio,8.1,6.7,5.4,3.4,4.5,1,6,8,3.46,nao,nao
2655,23,feminino,graduacao,7.0,7.1,1.8,4.9,6.7,1,7,8,3.1,nao,sim
2656,19,feminino,graduacao,5.6,8.7,4.4,5.7,4.0,3,9,10,2.97,sim,sim
2657,20,feminino,graduacao,7.5,5.1,2.9,2.0,5.4,0,5,6,3.47,nao,nao
2658,16,feminino,graduacao,7.8,6.4,0.6,3.1,9.4,1,6,5,3.48,sim,nao
2659,17,feminino,pos_graduacao,8.5,1.3,0.6,6.4,6.4,2,4,4,3.87,sim,nao
2660,18,masculino,ensino_medio,6.6,11.1,6.6,2.6,3.9,2,8,7,2.75,nao,sim
2661,17,feminino,graduacao,7.7,6.2,4.2,0.1,0.5,1,7,9,3.54,nao,sim
2662,18,masculino,ensino_medio,7.8,8.0,5.3,1.4,6.9,5,6,5,3.46,nao,nao
2663,24,prefere_nao_dizer,ensino_medio,6.3,8.1,4.6,2.3,7.4,1,6,6,3.12,nao,nao
2664,17,feminino,pos_graduacao,8.2,7.0,3.0,1.4,5.6,1,5,7,3.28,nao,nao
2665,20,feminino,graduacao,7.3,5.4,5.3,4.5,8.6,1,7,6,3.1,sim,sim
2666,20,masculino,graduacao,7.7,3.9,1.7,4.7,3.6,2,7,8,3.24,nao,sim
2667,20,feminino,graduacao,8.2,3.4,3.4,2.0,4.1,2,6,5,3.84,sim,nao
2668,21,masculino,graduacao,8.7,4.6,2.7,3.2,6.1,0,5,4,3.59,nao,nao
2669,21,masculino,pos_graduacao,7.6,7.4,4.2,1.1,4.0,0,7,8,3.49,sim,sim
2670,14,masculino,graduacao,5.9,8.3,5.6,4.3,10.1,2,5,5,3.2,nao,nao
2671,19,masculino,graduacao,6.9,5.8,3.7,4.2,8.6,1,6,7,3.15,nao,nao
2672,20,masculino,ensino_medio,9.6,6.7,3.3,1.6,3.7,0,5,6,4.0,nao,nao
2673,19,masculino,ensino_medio,8.1,6.4,1.7,4.7,0.4,1,7,7,2.97,nao,sim
2674,21,feminino,graduacao,8.1,4.8,3.8,2.5,5.4,1,5,3,3.66,sim,nao
2675,21,feminino,graduacao,6.4,7.9,3.8,2.6,4.9,1,10,9,3.0,nao,sim
2676,19,masculino,graduacao,7.3,8.4,4.4,2.1,5.3,2,10,10,3.14,nao,sim
2677,23,feminino,graduacao,8.1,1.0,0.0,2.5,3.9,2,5,5,3.64,nao,nao
2678,19,feminino,graduacao,7.2,9.2,3.7,1.4,4.3,4,8,8,2.51,nao,sim
2679,26,masculino,ensino_medio,8.4,5.0,2.6,0.9,1.9,1,5,3,3.61,sim,nao
2680,15,feminino,ensino_medio,7.4,8.8,4.0,3.9,5.7,1,7,9,3.32,nao,sim
2681,20,masculino,ensino_medio,9.0,7.3,4.5,4.8,0.0,2,9,8,3.54,sim,sim
2682,26,masculino,graduacao,7.6,7.0,3.7,2.3,4.2,2,7,7,3.29,sim,sim
2683,21,feminino,graduacao,7.1,5.7,5.2,3.4,6.4,2,4,2,3.12,sim,nao
2684,29,feminino,ensino_medio,6.9,3.6,1.6,1.4,1.4,1,7,6,3.59,nao,sim
2685,22,masculino,ensino_medio,9.6,3.4,2.3,1.7,5.6,2,5,3,3.52,nao,nao
2686,19,masculino,graduacao,8.4,2.1,3.5,3.5,3.3,1,4,6,3.66,nao,nao
2687,20,feminino,graduacao,7.3,6.8,3.2,1.9,0.4,2,10,10,2.85,nao,sim
2688,24,feminino,ensino_medio,6.1,5.9,1.3,4.1,0.0,1,7,6,3.39,nao,sim
2689,17,masculino,ensino_medio,6.5,8.6,4.5,2.1,0.0,2,10,10,3.06,nao,sim
2690,17,masculino,ensino_medio,6.8,7.2,3.9,5.4,3.8,1,7,8,3.11,nao,sim
2691,19,feminino,pos_graduacao,8.8,6.6,4.3,5.1,8.1,2,7,7,3.85,nao,sim
2692,20,feminino,graduacao,7.8,4.9,4.3,5.7,1.6,2,6,7,3.71,nao,nao
2693,15,feminino,ensino_medio,7.0,7.9,4.1,4.1,0.0,3,8,6,3.25,nao,sim
2694,18,feminino,ensino_medio,7.7,4.2,2.5,1.0,6.4,1,7,7,3.16,nao,sim
2695,16,masculino,graduacao,8.3,6.2,1.2,3.8,0.9,1,8,10,3.67,nao,sim
2696,17,masculino,pos_graduacao,4.8,9.8,6.0,3.6,0.0,0,10,10,2.7,nao,sim
2697,18,masculino,graduacao,6.8,7.5,4.4,2.8,2.6,1,9,7,2.83,nao,sim
2698,14,masculino,ensino_medio,8.2,3.7,0.9,2.5,7.6,0,4,3,4.0,nao,nao
2699,24,masculino,ensino_medio,8.1,5.7,6.4,2.7,2.1,1,5,7,3.34,nao,nao
2700,25,feminino,graduacao,8.0,4.3,2.6,1.7,0.0,4,9,7,3.34,nao,sim
2701,23,feminino,graduacao,7.7,7.8,4.1,3.0,8.1,2,6,5,3.56,sim,nao
2702,16,feminino,ensino_medio,7.2,6.8,3.1,1.9,3.7,4,7,8,3.15,nao,sim
2703,25,masculino,graduacao,6.7,9.1,6.2,1.4,5.9,3,8,7,2.86,nao,sim
2704,15,feminino,pos_graduacao,6.7,9.7,5.2,2.2,1.6,3,8,7,3.61,nao,sim
2705,21,feminino,graduacao,9.1,4.8,3.1,2.4,2.5,0,7,5,3.66,nao,sim
2706,23,masculino,pos_graduacao,7.1,7.7,3.9,3.1,2.4,1,7,6,3.21,sim,sim
2707,21,feminino,graduacao,8.3,4.6,2.5,4.1,0.0,1,5,7,3.13,nao,nao
2708,18,masculino,ensino_medio,7.9,8.3,4.5,0.2,4.5,2,7,7,2.84,sim,sim
2709,18,feminino,pos_graduacao,7.7,7.6,4.1,4.6,2.9,1,6,4,3.51,nao,nao
2710,17,feminino,ensino_medio,6.8,7.2,4.2,6.3,2.8,1,8,9,3.04,sim,sim
2711,15,masculino,graduacao,6.9,5.9,2.5,6.4,4.2,3,7,6,3.4,nao,sim
2712,15,masculino,graduacao,7.6,6.5,5.0,1.5,4.8,2,7,9,3.23,sim,sim
2713,21,feminino,graduacao,9.8,2.8,1.7,2.8,4.4,3,6,6,3.93,nao,nao
2714,17,feminino,graduacao,7.8,8.9,5.9,2.4,2.4,1,8,7,3.25,sim,sim
2715,22,feminino,graduacao,7.3,1.7,1.5,3.2,1.0,3,5,5,4.0,nao,nao
2716,14,feminino,graduacao,7.9,9.5,3.8,6.5,5.8,0,8,8,3.29,nao,sim
2717,24,masculino,graduacao,8.7,3.7,4.0,2.3,0.0,4,7,6,3.24,nao,sim
2718,21,masculino,graduacao,5.7,8.9,5.2,1.4,4.0,1,7,6,2.93,sim,sim
2719,21,feminino,ensino_medio,6.7,5.6,2.0,4.7,3.9,3,6,6,3.34,nao,nao
2720,19,nao_binario,ensino_medio,7.1,6.3,5.0,3.9,0.7,0,10,10,2.69,nao,sim
2721,23,masculino,ensino_medio,7.0,5.8,1.5,2.9,2.0,1,9,8,3.17,sim,sim
2722,22,feminino,graduacao,9.6,4.3,4.0,3.5,5.5,0,5,7,3.72,nao,nao
2723,19,masculino,graduacao,8.8,4.6,2.4,5.8,1.2,0,5,6,3.59,sim,nao
2724,19,masculino,ensino_medio,6.3,11.1,7.0,3.3,4.4,2,9,8,2.84,nao,sim
2725,17,feminino,graduacao,9.1,3.9,2.6,3.0,0.7,4,6,5,2.86,nao,nao
2726,17,feminino,graduacao,9.0,7.7,2.9,1.7,2.8,3,7,8,3.52,sim,sim
2727,18,feminino,graduacao,7.7,5.0,2.0,3.4,2.1,1,5,4,3.32,sim,nao
2728,22,feminino,ensino_medio,5.9,8.5,4.8,2.1,4.6,5,6,4,3.4,nao,nao
2729,16,feminino,graduacao,8.5,6.6,3.8,2.5,2.4,2,5,6,3.35,nao,nao
2730,21,masculino,graduacao,7.7,8.0,4.7,3.5,4.2,2,9,10,3.43,nao,sim
2731,18,masculino,pos_graduacao,7.3,7.5,5.2,3.9,0.0,2,10,9,2.66,sim,sim
2732,16,masculino,pos_graduacao,7.4,4.8,1.1,3.2,4.0,2,7,6,2.87,nao,sim
2733,21,feminino,ensino_medio,8.1,5.6,4.3,5.7,3.0,0,6,8,3.36,nao,nao
2734,18,feminino,graduacao,6.6,6.1,2.8,3.7,0.6,1,8,10,3.38,nao,sim
2735,17,masculino,graduacao,8.2,5.5,3.0,2.4,1.3,1,9,10,3.24,nao,sim
2736,20,masculino,graduacao,6.7,4.4,3.9,4.4,3.2,3,8,6,3.7,nao,sim
2737,17,masculino,graduacao,5.8,9.2,4.5,4.8,1.5,2,9,7,2.62,nao,sim
2738,21,feminino,graduacao,7.8,7.6,5.5,2.3,1.2,1,10,9,3.19,sim,sim
2739,17,feminino,ensino_medio,5.9,5.7,2.0,4.6,7.3,0,5,6,3.69,nao,nao
2740,17,feminino,graduacao,8.5,4.2,3.4,2.9,3.6,1,7,8,3.59,sim,sim
2741,16,feminino,ensino_medio,7.9,6.1,3.5,3.3,6.3,1,5,5,3.24,sim,nao
2742,21,masculino,ensino_medio,7.3,3.3,1.7,2.0,1.8,0,7,7,3.46,sim,sim
2743,14,feminino,graduacao,7.5,7.5,4.1,0.0,3.0,2,7,6,3.33,nao,sim
2744,21,masculino,pos_graduacao,7.4,5.5,2.5,4.6,0.4,1,7,9,3.05,sim,sim
2745,21,feminino,graduacao,7.3,5.4,1.3,2.2,7.0,0,5,5,3.19,nao,nao
2746,17,masculino,graduacao,6.4,9.1,7.0,3.5,1.4,3,10,10,2.94,nao,sim
2747,15,masculino,ensino_medio,6.7,5.3,3.5,3.7,4.8,0,5,3,3.56,sim,nao
2748,15,masculino,graduacao,7.0,10.1,4.6,4.4,3.4,1,9,10,2.96,nao,sim
2749,20,masculino,graduacao,7.6,4.3,3.4,1.8,7.9,3,5,4,3.62,nao,nao
2750,20,masculino,graduacao,6.7,4.4,1.6,2.4,5.6,0,6,8,3.68,sim,nao
2751,19,masculino,graduacao,7.7,5.8,2.7,3.7,3.4,1,7,6,4.0,nao,sim
2752,23,feminino,ensino_medio,8.3,6.5,3.5,4.5,2.3,2,7,6,3.63,nao,sim
2753,16,feminino,graduacao,6.0,4.7,4.5,4.1,6.6,1,8,6,3.12,nao,sim
2754,20,feminino,pos_graduacao,6.8,9.9,4.6,1.8,0.0,0,7,7,2.85,sim,sim
2755,17,feminino,pos_graduacao,7.8,7.3,4.1,4.0,2.4,2,6,5,3.14,sim,nao
2756,18,feminino,ensino_medio,7.3,4.4,2.3,2.7,5.6,4,6,5,3.06,nao,nao
2757,19,masculino,graduacao,7.1,5.4,3.8,4.3,2.2,1,6,5,3.35,nao,nao
2758,14,masculino,graduacao,8.1,7.2,4.2,3.7,2.5,3,7,6,3.13,sim,sim
2759,14,feminino,pos_graduacao,7.2,6.0,1.4,2.2,6.2,0,7,9,3.79,nao,sim
2760,21,feminino,ensino_medio,8.7,4.6,1.8,5.3,9.5,2,4,6,3.84,nao,nao
2761,20,feminino,graduacao,5.8,8.7,5.2,3.9,2.6,1,10,8,3.38,nao,sim
2762,18,feminino,pos_graduacao,5.4,10.5,6.7,3.9,0.6,1,9,10,2.68,sim,sim
2763,18,masculino,graduacao,8.4,6.4,4.3,3.3,3.5,2,7,7,3.29,sim,sim
2764,14,masculino,graduacao,6.8,7.4,3.8,3.7,4.2,0,7,6,3.36,sim,sim
2765,20,feminino,ensino_medio,7.2,9.2,5.4,2.9,3.2,2,9,10,3.15,sim,sim
2766,17,masculino,ensino_medio,6.7,4.9,2.5,6.0,2.0,3,8,9,2.17,sim,sim
2767,17,feminino,pos_graduacao,6.8,10.4,5.3,2.7,3.9,2,7,8,2.61,nao,sim
2768,16,feminino,ensino_medio,7.7,3.9,3.5,2.9,2.3,6,8,7,3.3,nao,sim
2769,19,masculino,pos_graduacao,6.9,7.5,5.0,2.9,0.7,1,7,7,2.96,nao,sim
2770,18,feminino,graduacao,6.6,4.9,2.4,5.5,2.8,2,8,8,2.77,sim,sim
2771,15,feminino,graduacao,8.8,3.9,3.7,2.9,4.2,2,5,4,3.63,sim,nao
2772,25,masculino,graduacao,7.1,5.1,2.7,4.8,6.3,1,6,4,3.45,nao,nao
2773,20,feminino,graduacao,7.0,5.6,2.0,3.0,7.2,0,6,4,3.35,sim,nao
2774,23,masculino,graduacao,8.0,5.2,3.3,4.0,3.3,4,6,7,3.4,nao,nao
2775,16,masculino,pos_graduacao,7.2,8.6,5.0,5.9,1.8,2,10,9,2.67,nao,sim
2776,23,feminino,graduacao,8.5,6.6,4.4,2.1,3.8,2,5,3,3.42,sim,nao
2777,17,masculino,graduacao,7.3,8.0,3.3,4.6,4.7,2,7,9,3.51,nao,sim
2778,15,feminino,pos_graduacao,6.7,8.0,3.0,1.1,0.0,2,10,10,2.74,sim,sim
2779,22,masculino,ensino_medio,5.9,6.2,3.9,2.6,2.8,1,9,10,2.91,sim,sim
2780,22,feminino,graduacao,6.9,3.8,0.6,2.8,2.4,2,8,10,3.12,nao,sim
2781,17,masculino,ensino_medio,6.7,8.3,4.1,3.1,5.3,2,10,8,2.83,nao,sim
2782,20,prefere_nao_dizer,graduacao,8.0,4.6,1.4,2.4,3.9,5,7,7,3.05,nao,sim
2783,18,masculino,ensino_medio,6.8,9.9,4.8,3.7,3.6,2,9,10,3.03,nao,sim
2784,23,masculino,graduacao,8.3,8.7,5.2,2.7,7.9,2,5,5,3.48,nao,nao
2785,19,feminino,ensino_medio,7.2,6.5,4.6,2.8,2.0,1,8,10,2.76,sim,sim
2786,17,masculino,pos_graduacao,7.2,1.3,0.0,2.7,2.1,1,8,8,3.29,nao,sim
2787,23,feminino,pos_graduacao,7.1,7.2,4.4,2.6,4.4,2,8,7,3.1,sim,sim
2788,20,feminino,graduacao,5.6,10.9,4.8,3.5,1.6,2,10,8,2.95,nao,sim
2789,23,feminino,ensino_medio,9.2,6.0,1.6,3.1,3.7,6,6,5,3.51,nao,nao
2790,23,masculino,graduacao,8.3,5.1,2.6,3.8,7.9,3,4,4,3.47,nao,nao
2791,15,masculino,ensino_medio,6.6,6.5,4.4,4.1,6.6,2,6,4,3.07,sim,nao
2792,22,masculino,graduacao,6.0,7.6,4.9,3.2,1.0,0,9,7,3.05,sim,sim
2793,20,feminino,graduacao,6.1,8.5,5.4,2.2,0.0,1,10,10,2.7,sim,sim
2794,19,masculino,ensino_medio,7.6,6.0,3.8,2.2,0.0,2,10,9,2.86,sim,sim
2795,15,feminino,graduacao,7.7,4.7,3.8,2.7,4.2,2,7,9,3.09,nao,sim
2796,18,masculino,ensino_medio,6.2,10.6,7.0,6.2,1.5,2,10,8,3.14,sim,sim
2797,19,feminino,graduacao,7.6,2.7,3.6,1.3,2.9,1,6,8,3.54,sim,nao
2798,21,masculino,ensino_medio,6.2,8.7,3.3,2.7,2.3,4,9,8,3.01,nao,sim
2799,18,masculino,ensino_medio,5.9,7.9,4.6,2.4,3.3,5,9,10,2.94,nao,sim
2800,21,masculino,graduacao,7.2,8.4,6.6,1.5,1.4,1,9,7,3.08,sim,sim
2801,24,masculino,graduacao,8.1,5.0,3.5,2.6,1.8,0,8,9,2.58,nao,sim
2802,15,feminino,graduacao,7.9,4.3,2.7,3.4,9.3,1,6,7,3.08,nao,nao
2803,19,prefere_nao_dizer,graduacao,8.2,6.8,2.1,5.2,3.1,0,8,8,3.22,sim,sim
2804,17,feminino,ensino_medio,8.4,4.6,0.5,2.3,3.7,1,4,5,3.77,sim,nao
2805,19,feminino,graduacao,7.2,4.4,1.7,5.8,3.0,0,7,9,3.01,nao,sim
2806,18,masculino,graduacao,7.8,5.3,4.0,1.1,5.0,0,5,6,3.78,nao,nao
2807,21,feminino,ensino_medio,6.3,6.4,3.3,3.7,6.9,1,7,7,3.51,nao,sim
2808,16,feminino,ensino_medio,6.7,8.1,3.8,1.9,0.0,1,7,6,2.99,nao,sim
2809,20,feminino,ensino_medio,8.6,4.1,0.5,3.7,1.3,1,7,5,3.77,nao,sim
2810,23,feminino,ensino_medio,5.9,10.5,5.9,6.4,4.3,3,9,8,3.08,sim,sim
2811,20,feminino,ensino_medio,8.7,1.0,1.0,2.8,6.6,4,4,4,3.45,nao,nao
2812,24,feminino,graduacao,7.2,8.1,6.4,3.6,0.0,0,10,10,2.99,sim,sim
2813,22,feminino,graduacao,7.1,8.9,4.0,3.7,1.9,2,10,8,3.65,nao,sim
2814,18,masculino,pos_graduacao,6.6,9.3,4.6,3.1,3.6,3,9,10,3.26,nao,sim
2815,18,masculino,graduacao,8.5,6.0,1.9,6.5,1.9,3,6,5,3.6,sim,nao
2816,24,feminino,ensino_medio,8.0,5.6,2.0,3.4,7.0,1,7,5,3.52,nao,sim
2817,17,feminino,ensino_medio,5.5,10.6,6.7,3.2,5.1,1,10,10,2.67,nao,sim
2818,14,masculino,graduacao,10.9,2.4,0.9,2.2,7.4,1,2,1,4.0,nao,nao
2819,20,masculino,ensino_medio,7.0,5.2,5.2,1.9,4.3,1,6,5,3.0,sim,nao
2820,18,feminino,ensino_medio,8.9,4.3,1.2,4.9,10.8,1,6,8,4.0,sim,nao
2821,16,masculino,graduacao,7.0,8.6,6.0,5.7,4.7,0,9,7,3.02,nao,sim
2822,16,masculino,ensino_medio,9.2,6.5,5.6,5.6,3.4,4,7,5,3.47,sim,sim
2823,23,feminino,graduacao,7.8,3.1,1.8,3.9,7.4,1,5,7,3.37,nao,nao
2824,22,masculino,pos_graduacao,8.2,4.7,3.2,2.3,3.1,2,8,7,3.41,nao,sim
2825,20,feminino,ensino_medio,8.5,5.6,3.6,1.8,1.9,1,8,8,3.62,sim,sim
2826,26,masculino,pos_graduacao,8.2,7.7,4.4,3.4,1.6,2,9,7,2.78,nao,sim
2827,16,feminino,graduacao,8.1,3.3,0.7,4.1,2.4,1,5,7,3.79,sim,nao
2828,18,feminino,ensino_medio,6.9,10.4,6.5,3.0,0.9,4,10,10,2.64,sim,sim
2829,15,masculino,graduacao,6.8,7.1,4.0,1.8,3.0,2,9,10,2.78,nao,sim
2830,21,masculino,graduacao,6.8,7.8,5.5,2.4,4.2,0,9,9,2.96,nao,sim
2831,23,masculino,ensino_medio,6.6,7.2,5.6,4.1,4.8,2,7,8,2.72,nao,sim
2832,14,masculino,graduacao,5.9,8.2,3.3,3.6,2.7,0,9,10,2.82,sim,sim
2833,22,feminino,pos_graduacao,8.1,2.1,1.6,5.0,0.0,5,5,5,3.51,nao,nao
2834,20,masculino,pos_graduacao,6.6,9.8,7.4,5.3,4.4,2,9,10,2.97,sim,sim
2835,19,feminino,graduacao,7.1,9.3,4.3,7.0,3.7,0,9,9,3.42,nao,sim
2836,16,masculino,ensino_medio,6.4,7.6,4.4,2.6,0.3,3,8,10,3.29,nao,sim
2837,18,feminino,pos_graduacao,6.8,10.8,6.3,4.5,2.0,1,8,6,3.61,nao,sim
2838,22,nao_binario,ensino_medio,9.4,4.4,3.4,1.8,4.7,1,6,8,3.88,sim,nao
2839,27,feminino,graduacao,8.8,4.5,2.7,3.7,5.3,0,7,7,3.4,nao,sim
2840,21,feminino,graduacao,8.2,6.2,3.7,3.2,0.0,0,8,10,2.66,nao,sim
2841,23,nao_binario,pos_graduacao,8.0,4.9,1.6,3.2,6.6,4,6,5,3.79,sim,nao
2842,24,nao_binario,pos_graduacao,6.2,6.7,4.7,3.8,5.6,3,7,7,2.92,sim,sim
2843,15,masculino,graduacao,7.4,9.0,4.2,1.7,4.3,2,8,8,3.01,sim,sim
2844,20,masculino,graduacao,8.2,7.2,5.1,0.8,1.7,0,7,9,3.01,nao,sim
2845,16,masculino,pos_graduacao,5.2,7.2,5.2,2.5,6.6,3,8,8,2.29,nao,sim
2846,23,nao_binario,graduacao,7.2,4.0,1.0,3.0,1.1,2,8,8,3.34,nao,sim
2847,20,masculino,ensino_medio,6.9,6.3,3.3,3.3,4.1,0,9,9,3.13,nao,sim
2848,20,feminino,ensino_medio,6.3,6.2,4.3,2.3,1.0,2,8,10,3.08,nao,sim
2849,27,masculino,ensino_medio,6.7,5.9,1.8,2.2,1.1,0,7,9,3.7,nao,sim
2850,23,nao_binario,pos_graduacao,8.0,9.0,5.3,3.4,0.0,2,10,10,2.27,sim,sim
2851,21,feminino,graduacao,7.6,7.4,2.8,4.2,4.3,1,5,7,3.86,nao,nao
2852,17,masculino,ensino_medio,8.1,4.3,3.4,2.9,1.8,0,8,9,3.44,sim,sim
2853,14,prefere_nao_dizer,pos_graduacao,7.4,6.5,4.9,0.4,2.0,1,8,6,2.95,sim,sim
2854,18,masculino,graduacao,8.2,8.6,4.6,2.0,4.5,1,7,9,3.23,nao,sim
2855,22,feminino,ensino_medio,6.9,7.2,3.8,1.5,7.2,5,6,6,3.39,sim,nao
2856,22,masculino,graduacao,6.4,7.2,2.1,3.7,3.5,0,7,7,3.4,sim,sim
2857,17,prefere_nao_dizer,graduacao,8.8,4.6,3.7,5.4,3.0,3,8,7,3.06,sim,sim
2858,16,feminino,pos_graduacao,6.0,8.6,5.2,2.4,3.2,0,9,10,2.87,nao,sim
2859,23,feminino,ensino_medio,6.3,3.9,2.7,3.1,3.9,1,6,4,3.1,sim,nao
2860,19,masculino,ensino_medio,7.5,6.3,3.4,0.8,4.1,0,7,8,3.26,nao,sim
2861,22,masculino,pos_graduacao,6.2,7.0,4.1,5.7,6.2,2,6,4,2.96,nao,nao
2862,21,masculino,graduacao,7.6,7.8,4.0,3.7,1.2,0,8,7,3.2,nao,sim
